spec	Fold_0
nist_1308218	train
nist_1308234	train
nist_1308266	train
nist_1308296	train
nist_1308319	train
nist_1308350	train
nist_1308374	train
nist_1308425	train
nist_1308482	train
nist_1308491	train
nist_1308543	train
nist_1308580	test
nist_1308614	train
nist_1308663	train
nist_1308695	train
nist_1308723	train
nist_1308742	train
nist_1308802	test
nist_1308839	train
nist_1308858	train
nist_1308894	train
nist_1308904	train
nist_1308911	train
nist_1308920	train
nist_1308933	train
nist_1308946	train
nist_1308947	test
nist_1309005	test
nist_1309018	test
nist_1309036	test
nist_1309055	train
nist_1309073	train
nist_1309123	train
nist_1309142	train
nist_1309155	train
nist_1309191	train
nist_1309200	train
nist_1309230	val
nist_1309273	train
nist_1309281	val
nist_1309303	train
nist_1309335	test
nist_1309350	test
nist_1309380	train
nist_1309407	train
nist_1309439	train
nist_1309453	train
nist_1309474	train
nist_1309496	train
nist_1309542	train
nist_1309546	train
nist_1309563	train
nist_1309592	train
nist_1309608	train
nist_1309619	val
nist_1309657	train
nist_1309674	train
nist_1309720	test
nist_1309732	test
nist_1309758	train
nist_1309778	train
nist_1309809	train
nist_1309835	train
nist_1309857	train
nist_1309871	train
nist_1309886	train
nist_1309892	train
nist_1309908	train
nist_1309913	val
nist_1309934	val
nist_1309960	val
nist_1309981	val
nist_1309996	train
nist_1310015	train
nist_1310025	train
nist_1310084	val
nist_1310097	val
nist_1310115	train
nist_1310131	train
nist_1310151	val
nist_1310189	train
nist_1310196	train
nist_1310205	train
nist_1310221	train
nist_1310240	train
nist_1310269	train
nist_1310290	train
nist_1310339	train
nist_1310398	train
nist_1310415	test
nist_1310435	test
nist_1310455	test
nist_1310473	train
nist_1310487	val
nist_1310546	train
nist_1310568	train
nist_1310628	train
nist_1310659	train
nist_1310695	train
nist_1310703	train
nist_1310756	train
nist_1310766	train
nist_1310804	train
nist_1310820	train
nist_1310838	train
nist_1310861	train
nist_1310878	train
nist_1310903	train
nist_1310917	val
nist_1310938	val
nist_1310954	train
nist_1310974	train
nist_1310986	train
nist_1311024	train
nist_1311027	train
nist_1311050	train
nist_1311065	train
nist_1311096	train
nist_1311142	train
nist_1311150	train
nist_1311192	train
nist_1311223	train
nist_1311279	train
nist_1311287	val
nist_1311308	val
nist_1311356	train
nist_1311391	train
nist_1311415	train
nist_1311465	train
nist_1311493	train
nist_1311568	train
nist_1311580	train
nist_1311594	train
nist_1311641	train
nist_1311653	train
nist_1311666	train
nist_1311742	train
nist_1311752	train
nist_1311766	train
nist_1311796	train
nist_1311817	train
nist_1311839	train
nist_1311859	train
nist_1311876	train
nist_1311897	train
nist_1311914	train
nist_1311922	train
nist_1311945	train
nist_1311964	train
nist_1311982	train
nist_1311997	val
nist_1312023	val
nist_1312041	val
nist_1312085	test
nist_1312234	val
nist_1312243	train
nist_1312287	train
nist_1312298	train
nist_1312325	train
nist_1312333	train
nist_1312347	train
nist_1312423	train
nist_1312469	test
nist_1312479	test
nist_1312490	train
nist_1312529	train
nist_1312575	train
nist_1312614	train
nist_1312620	train
nist_1312662	train
nist_1312667	train
nist_1312708	train
nist_1312713	train
nist_1312754	train
nist_1312780	train
nist_1312801	train
nist_1312846	train
nist_1312888	train
nist_1312895	train
nist_1312931	train
nist_1312972	train
nist_1312977	train
nist_1312991	train
nist_1312999	train
nist_1313006	val
nist_1313039	train
nist_1313057	train
nist_1313094	train
nist_1313106	test
nist_1313122	train
nist_1313164	train
nist_1313169	val
nist_1313214	train
nist_1313260	train
nist_1313293	train
nist_1313308	train
nist_1313344	train
nist_1313354	train
nist_1313362	val
nist_1313375	val
nist_1313380	train
nist_1313397	train
nist_1313418	train
nist_1313463	train
nist_1313486	train
nist_1313510	train
nist_1313549	train
nist_1313575	train
nist_1313612	train
nist_1313648	train
nist_1313681	train
nist_1313685	train
nist_1313727	train
nist_1313741	train
nist_1313752	train
nist_1313792	train
nist_1313825	train
nist_1313862	train
nist_1313926	train
nist_1313934	train
nist_1313968	train
nist_1313989	train
nist_1314000	train
nist_1314006	train
nist_1314019	train
nist_1314056	train
nist_1314109	train
nist_1314164	train
nist_1314166	train
nist_1314173	train
nist_1314188	train
nist_1314221	train
nist_1314341	train
nist_1314368	train
nist_1314398	train
nist_1314404	test
nist_1314427	test
nist_1314465	test
nist_1314475	train
nist_1314505	train
nist_1314519	train
nist_1314530	train
nist_1314598	train
nist_1314637	train
nist_1314664	train
nist_1314747	test
nist_1314798	train
nist_1314815	train
nist_1314854	train
nist_1314891	train
nist_1314915	train
nist_1314921	train
nist_1314932	train
nist_1314967	train
nist_1315003	val
nist_1315080	val
nist_1315089	test
nist_1315141	test
nist_1315200	val
nist_1315214	val
nist_1315237	train
nist_1315253	train
nist_1315257	train
nist_1315302	test
nist_1315361	train
nist_1315391	train
nist_1315406	train
nist_1315442	train
nist_1315457	train
nist_1315483	train
nist_1315549	train
nist_1315570	train
nist_1315612	train
nist_1315665	train
nist_1315699	train
nist_1315735	train
nist_1315804	train
nist_1315815	val
nist_1315831	val
nist_1315851	train
nist_1315858	test
nist_1315905	train
nist_1315916	train
nist_1315961	train
nist_1315973	val
nist_1316031	val
nist_1316036	train
nist_1316079	train
nist_1316093	test
nist_1316113	test
nist_1316159	train
nist_1316199	train
nist_1316260	train
nist_1316283	train
nist_1316300	train
nist_1316336	train
nist_1316357	train
nist_1316418	train
nist_1316436	train
nist_1316485	train
nist_1316526	val
nist_1316572	train
nist_1316600	train
nist_1316609	train
nist_1316623	train
nist_1316637	train
nist_1316650	train
nist_1316670	train
nist_1316687	train
nist_1316693	train
nist_1316710	train
nist_1316729	train
nist_1316761	test
nist_1316779	test
nist_1316815	test
nist_1316820	train
nist_1316835	train
nist_1316856	train
nist_1316870	train
nist_1316933	train
nist_1316978	train
nist_1316997	train
nist_1317016	train
nist_1317058	val
nist_1317105	train
nist_1317127	train
nist_1317165	train
nist_1317186	train
nist_1317232	train
nist_1317274	train
nist_1317291	train
nist_1317314	val
nist_1317360	train
nist_1317406	train
nist_1317428	train
nist_1317451	train
nist_1317486	train
nist_1317492	train
nist_1317512	train
nist_1317538	test
nist_1317558	test
nist_1317579	test
nist_1317605	test
nist_1317622	train
nist_1317669	train
nist_1317708	train
nist_1317727	train
nist_1317750	train
nist_1317792	train
nist_1317806	train
nist_1317836	train
nist_1317887	test
nist_1317917	val
nist_1317945	val
nist_1317949	train
nist_1317968	train
nist_1317988	train
nist_1317994	train
nist_1318017	train
nist_1318129	train
nist_1318134	train
nist_1318151	train
nist_1318177	train
nist_1318250	train
nist_1318265	train
nist_1318274	train
nist_1318289	train
nist_1318339	train
nist_1318345	train
nist_1318361	val
nist_1318376	val
nist_1318394	val
nist_1318419	val
nist_1318424	train
nist_1318441	train
nist_1318444	train
nist_1318466	train
nist_1318527	train
nist_1318535	train
nist_1318553	train
nist_1318565	train
nist_1318602	train
nist_1318625	train
nist_1318645	train
nist_1318663	train
nist_1318669	train
nist_1318714	train
nist_1318719	train
nist_1318767	train
nist_1318772	train
nist_1318836	train
nist_1318842	train
nist_1318859	train
nist_1318900	train
nist_1318935	train
nist_1318989	train
nist_1318997	train
nist_1319019	train
nist_1319063	train
nist_1319071	train
nist_1319091	train
nist_1319099	train
nist_1319130	train
nist_1319173	test
nist_1319192	test
nist_1319236	test
nist_1319240	train
nist_1319287	train
nist_1319290	train
nist_1319301	train
nist_1319319	train
nist_1319355	train
nist_1319367	train
nist_1319383	train
nist_1319386	train
nist_1319397	val
nist_1319442	val
nist_1319461	train
nist_1319498	train
nist_1319508	train
nist_1319526	train
nist_1319577	val
nist_1319617	train
nist_1319638	train
nist_1319655	train
nist_1319656	train
nist_1319685	test
nist_1319764	train
nist_1319823	train
nist_1319836	train
nist_1319847	train
nist_1319875	train
nist_1319910	train
nist_1319921	train
nist_1319933	train
nist_1319950	train
nist_1319970	train
nist_1319989	train
nist_1320023	train
nist_1320049	train
nist_1320058	train
nist_1320082	train
nist_1320101	train
nist_1320134	train
nist_1320143	train
nist_1320156	train
nist_1320179	train
nist_1320220	train
nist_1320242	train
nist_1320279	train
nist_1320311	train
nist_1320328	train
nist_1320349	train
nist_1320382	train
nist_1320410	test
nist_1320441	train
nist_1320473	train
nist_1320494	train
nist_1320543	train
nist_1320583	train
nist_1320611	test
nist_1320642	train
nist_1320663	train
nist_1320682	train
nist_1320697	train
nist_1320711	train
nist_1320730	train
nist_1320753	train
nist_1320775	train
nist_1320807	train
nist_1320826	train
nist_1320832	val
nist_1320854	train
nist_1320873	train
nist_1320900	train
nist_1320917	train
nist_1320944	train
nist_1320946	train
nist_1320961	train
nist_1320969	train
nist_1320990	train
nist_1321016	train
nist_1321054	train
nist_1321087	val
nist_1321118	train
nist_1321137	train
nist_1321178	train
nist_1321197	train
nist_1321224	test
nist_1321243	train
nist_1321271	train
nist_1321283	train
nist_1321295	train
nist_1321314	test
nist_1321332	test
nist_1321362	test
nist_1321396	test
nist_1321428	train
nist_1321583	train
nist_1321603	train
nist_1321626	train
nist_1321662	train
nist_1321700	train
nist_1321750	train
nist_1321767	train
nist_1321781	train
nist_1321812	train
nist_1321817	train
nist_1321856	train
nist_1321887	train
nist_1321928	train
nist_1321934	train
nist_1321950	train
nist_1321961	train
nist_1321972	train
nist_1321981	train
nist_1322024	test
nist_1322040	test
nist_1322069	train
nist_1322121	train
nist_1322155	train
nist_1322185	train
nist_1322201	train
nist_1322232	val
nist_1322240	train
nist_1322260	train
nist_1322264	train
nist_1322273	train
nist_1322289	val
nist_1322311	train
nist_1322347	train
nist_1322381	val
nist_1322401	val
nist_1322415	val
nist_1322464	val
nist_1322468	train
nist_1322502	train
nist_1322520	train
nist_1322579	train
nist_1322615	train
nist_1322620	train
nist_1322662	train
nist_1322692	train
nist_1322697	train
nist_1322738	train
nist_1322757	train
nist_1322773	test
nist_1322790	test
nist_1322815	test
nist_1322855	train
nist_1322898	train
nist_1322933	train
nist_1322954	train
nist_1322973	train
nist_1322992	train
nist_1322999	train
nist_1323018	train
nist_1323025	train
nist_1323092	train
nist_1323100	train
nist_1323111	train
nist_1323140	train
nist_1323151	train
nist_1323175	train
nist_1323205	train
nist_1323216	train
nist_1323223	train
nist_1323250	train
nist_1323279	val
nist_1323301	train
nist_1323327	train
nist_1323338	train
nist_1323355	train
nist_1323371	train
nist_1323388	train
nist_1323416	train
nist_1323467	train
nist_1323507	val
nist_1323511	train
nist_1323543	train
nist_1323546	train
nist_1323578	train
nist_1323582	train
nist_1323604	train
nist_1323631	train
nist_1323649	train
nist_1323690	train
nist_1323716	train
nist_1323762	test
nist_1323811	train
nist_1323846	test
nist_1323902	train
nist_1323980	train
nist_1324021	train
nist_1324063	train
nist_1324090	train
nist_1324124	train
nist_1324160	train
nist_1324174	train
nist_1324207	train
nist_1324222	train
nist_1324270	val
nist_1324389	train
nist_1324405	train
nist_1324424	train
nist_1324458	val
nist_1324489	train
nist_1324532	val
nist_1324547	val
nist_1324554	train
nist_1324568	train
nist_1324617	train
nist_1324641	train
nist_1324662	train
nist_1324685	test
nist_1324717	train
nist_1324749	train
nist_1324785	test
nist_1324808	train
nist_1324825	train
nist_1324828	train
nist_1324885	train
nist_1324918	train
nist_1324938	train
nist_1324952	train
nist_1324988	train
nist_1325041	train
nist_1325099	train
nist_1325105	test
nist_1325119	train
nist_1325154	train
nist_1325156	val
nist_1325196	train
nist_1325229	train
nist_1325235	train
nist_1325255	train
nist_1325303	train
nist_1325345	train
nist_1325349	train
nist_1325394	train
nist_1325399	test
nist_1325432	test
nist_1325446	val
nist_1325473	train
nist_1325491	train
nist_1325519	train
nist_1325686	train
nist_1325726	train
nist_1325748	train
nist_1325789	train
nist_1325810	train
nist_1325826	train
nist_1325848	train
nist_1325888	train
nist_1325911	train
nist_1325935	train
nist_1325945	train
nist_1325974	train
nist_1326030	train
nist_1326048	train
nist_1326064	val
nist_1326086	val
nist_1326139	test
nist_1326160	train
nist_1326181	train
nist_1326213	train
nist_1326216	train
nist_1326238	train
nist_1326246	test
nist_1326287	train
nist_1326325	train
nist_1326344	train
nist_1326397	train
nist_1326419	train
nist_1326431	train
nist_1326443	train
nist_1326446	train
nist_1326475	train
nist_1326478	train
nist_1326489	train
nist_1326495	train
nist_1326516	train
nist_1326551	train
nist_1326569	train
nist_1326590	train
nist_1326613	test
nist_1326631	test
nist_1326654	test
nist_1326675	train
nist_1326723	train
nist_1326757	train
nist_1326764	train
nist_1326810	train
nist_1326851	train
nist_1326872	train
nist_1326884	train
nist_1326906	train
nist_1326936	train
nist_1326977	train
nist_1326992	train
nist_1327011	train
nist_1327045	train
nist_1327068	train
nist_1327108	val
nist_1327162	train
nist_1327203	train
nist_1327232	train
nist_1327272	train
nist_1327287	train
nist_1327347	train
nist_1327398	train
nist_1327417	train
nist_1327442	train
nist_1327463	train
nist_1327478	train
nist_1327518	train
nist_1327522	train
nist_1327543	train
nist_1327570	train
nist_1327586	val
nist_1327614	train
nist_1327676	train
nist_1327712	val
nist_1327778	val
nist_1327788	train
nist_1327807	train
nist_1327828	train
nist_1327866	train
nist_1327900	train
nist_1327985	train
nist_1328012	train
nist_1328030	train
nist_1328065	train
nist_1328072	test
nist_1328086	test
nist_1328103	test
nist_1328120	test
nist_1328176	test
nist_1328208	train
nist_1328244	train
nist_1328279	train
nist_1328282	train
nist_1328317	val
nist_1328368	train
nist_1328435	train
nist_1328446	train
nist_1328493	train
nist_1328516	train
nist_1328544	val
nist_1328562	val
nist_1328582	val
nist_1328599	test
nist_1328617	test
nist_1328642	test
nist_1328659	train
nist_1328692	train
nist_1328697	train
nist_1328732	train
nist_1328750	train
nist_1328757	train
nist_1328794	train
nist_1328833	val
nist_1328854	val
nist_1328870	val
nist_1328926	val
nist_1328978	train
nist_1329023	train
nist_1329045	test
nist_1329084	test
nist_1329121	train
nist_1329136	train
nist_1329146	train
nist_1329188	train
nist_1329194	train
nist_1329259	train
nist_1329280	train
nist_1329298	train
nist_1329317	train
nist_1329340	train
nist_1329379	test
nist_1329401	test
nist_1329452	train
nist_1329490	train
nist_1329541	train
nist_1329558	train
nist_1329574	train
nist_1329590	train
nist_1329621	train
nist_1329629	test
nist_1329650	test
nist_1329671	test
nist_1329679	test
nist_1329712	train
nist_1329748	train
nist_1329761	train
nist_1329801	train
nist_1329824	train
nist_1329839	train
nist_1329887	train
nist_1329903	val
nist_1329918	train
nist_1329923	train
nist_1329939	train
nist_1329951	test
nist_1329967	test
nist_1329979	test
nist_1330067	train
nist_1330073	train
nist_1330076	train
nist_1330104	train
nist_1330155	test
nist_1330184	train
nist_1330196	train
nist_1330201	train
nist_1330235	train
nist_1330255	train
nist_1330271	train
nist_1330293	val
nist_1330327	val
nist_1330351	train
nist_1330355	train
nist_1330374	train
nist_1330400	train
nist_1330413	test
nist_1330431	test
nist_1330476	train
nist_1330517	train
nist_1330537	train
nist_1330557	train
nist_1330585	train
nist_1330602	train
nist_1330640	train
nist_1330685	train
nist_1330721	train
nist_1330743	train
nist_1330758	train
nist_1330801	train
nist_1330826	train
nist_1330861	train
nist_1330897	train
nist_1330917	train
nist_1330963	train
nist_1330977	train
nist_1331013	train
nist_1331029	train
nist_1331046	train
nist_1331124	train
nist_1331143	train
nist_1331151	train
nist_1331187	train
