spec	Fold_0
nist_1222205	train
nist_1222210	train
nist_1222217	train
nist_1222239	train
nist_1222245	train
nist_1222267	train
nist_1222277	train
nist_1222300	train
nist_1222305	train
nist_1222325	train
nist_1222334	train
nist_1222337	train
nist_1222342	train
nist_1222349	test
nist_1222362	train
nist_1222382	train
nist_1222401	train
nist_1222422	train
nist_1222439	train
nist_1222458	test
nist_1222472	test
nist_1222490	train
nist_1222509	val
nist_1222526	train
nist_1222542	train
nist_1222559	train
nist_1222567	train
nist_1222580	val
nist_1222593	train
nist_1222607	train
nist_1222617	train
nist_1222632	val
nist_1222652	train
nist_1222671	train
nist_1222691	train
nist_1222713	train
nist_1222732	train
nist_1222751	train
nist_1222760	train
nist_1222781	train
nist_1222798	train
nist_1222814	train
nist_1222830	train
nist_1222848	train
nist_1222861	train
nist_1222884	train
nist_1222903	train
nist_1222922	train
nist_1222943	train
nist_1222962	train
nist_1222977	train
nist_1222998	train
nist_1223018	train
nist_1223040	train
nist_1223068	train
nist_1223089	train
nist_1223104	train
nist_1223125	train
nist_1223145	train
nist_1223164	train
nist_1223185	train
nist_1223204	train
nist_1223217	train
nist_1223231	train
nist_1223245	train
nist_1223262	train
nist_1223279	train
nist_1223298	test
nist_1223312	train
nist_1223330	train
nist_1223347	train
nist_1223369	train
nist_1223388	train
nist_1223398	train
nist_1223417	train
nist_1223426	train
nist_1223444	train
nist_1223459	train
nist_1223481	train
nist_1223502	train
nist_1223522	train
nist_1223547	train
nist_1223568	train
nist_1223584	train
nist_1223606	train
nist_1223626	train
nist_1223647	train
nist_1223673	train
nist_1223680	train
nist_1223695	train
nist_1223709	test
nist_1223726	train
nist_1223743	train
nist_1223758	train
nist_1223776	train
nist_1223799	train
nist_1223822	train
nist_1223831	train
nist_1223853	train
nist_1223875	train
nist_1223898	train
nist_1223913	train
nist_1223930	train
nist_1223954	val
nist_1223973	val
nist_1223976	train
nist_1223993	train
nist_1224010	train
nist_1224031	train
nist_1224034	train
nist_1224054	train
nist_1224077	train
nist_1224100	train
nist_1224120	train
nist_1224140	train
nist_1224157	train
nist_1224179	train
nist_1224199	train
nist_1224224	train
nist_1224242	train
nist_1224266	train
nist_1224285	val
nist_1224307	train
nist_1224325	test
nist_1224344	train
nist_1224366	train
nist_1224385	test
nist_1224407	train
nist_1224426	val
nist_1224445	train
nist_1224465	train
nist_1224486	train
nist_1224504	train
nist_1224525	train
nist_1224544	train
nist_1224566	train
nist_1224585	train
nist_1224602	train
nist_1224622	train
nist_1224639	train
nist_1224658	train
nist_1224681	train
nist_1224695	val
nist_1224715	train
nist_1224736	train
nist_1224757	train
nist_1224776	train
nist_1224798	train
nist_1224820	train
nist_1224842	train
nist_1224863	train
nist_1224885	val
nist_1224901	train
nist_1224926	val
nist_1224943	train
nist_1224963	train
nist_1224980	train
nist_1224999	train
nist_1225016	train
nist_1225036	test
nist_1225055	train
nist_1225075	train
nist_1225089	train
nist_1225107	train
nist_1225123	train
nist_1225143	train
nist_1225162	train
nist_1225180	train
nist_1225204	train
nist_1225219	train
nist_1225241	train
nist_1225255	train
nist_1225271	train
nist_1225289	train
nist_1225309	train
nist_1225331	train
nist_1225353	train
nist_1225372	train
nist_1225391	test
nist_1225410	train
nist_1225433	train
nist_1225455	test
nist_1225478	val
nist_1225497	test
nist_1225514	train
nist_1225534	train
nist_1225555	train
nist_1225571	train
nist_1225588	train
nist_1225604	train
nist_1225620	train
nist_1225639	train
nist_1225655	train
nist_1225669	train
nist_1225684	train
nist_1225705	train
nist_1225728	train
nist_1225752	train
nist_1225771	train
nist_1225793	train
nist_1225814	val
nist_1225837	train
nist_1225859	train
nist_1225882	train
nist_1225905	train
nist_1225927	val
nist_1225947	train
nist_1225968	train
nist_1225993	train
nist_1226014	train
nist_1226033	train
nist_1226040	train
nist_1226058	train
nist_1226068	train
nist_1226073	train
nist_1226129	train
nist_1226158	train
nist_1226254	train
nist_1226283	train
nist_1226312	train
nist_1226341	train
nist_1226371	train
nist_1226387	test
nist_1226413	test
nist_1226437	train
nist_1226460	train
nist_1226476	train
nist_1226507	train
nist_1226525	train
nist_1226552	train
nist_1226576	test
nist_1226605	train
nist_1226631	train
nist_1226662	train
nist_1226686	train
nist_1226711	val
nist_1226737	val
nist_1226763	val
nist_1226789	train
nist_1226815	train
nist_1226866	train
nist_1226893	val
nist_1226918	train
nist_1226941	train
nist_1226967	train
nist_1226998	train
nist_1227034	train
nist_1227057	train
nist_1227085	train
nist_1227112	train
nist_1227143	train
nist_1227167	train
nist_1227195	train
nist_1227221	val
nist_1227244	val
nist_1227267	val
nist_1227286	train
nist_1227310	train
nist_1227364	train
nist_1227390	train
nist_1227413	val
nist_1227434	train
nist_1227461	train
nist_1227483	train
nist_1227512	train
nist_1227529	train
nist_1227555	train
nist_1227575	train
nist_1227602	train
nist_1227623	test
nist_1227657	train
nist_1227711	train
nist_1227749	train
nist_1227775	train
nist_1227818	train
nist_1227868	train
nist_1227893	train
nist_1227928	train
nist_1227952	train
nist_1227969	train
nist_1227990	train
nist_1228012	test
nist_1228036	train
nist_1228060	train
nist_1228083	train
nist_1228107	train
nist_1228159	val
nist_1228184	test
nist_1228209	train
nist_1228226	train
nist_1228256	train
nist_1228281	train
nist_1228304	val
nist_1228327	val
nist_1228351	train
nist_1228381	train
nist_1228410	train
nist_1228463	train
nist_1228488	train
nist_1228512	test
nist_1228539	train
nist_1228557	test
nist_1228579	train
nist_1228597	train
nist_1228619	train
nist_1228638	test
nist_1228666	train
nist_1228692	train
nist_1228745	train
nist_1228804	val
nist_1228830	val
nist_1228862	test
nist_1228883	val
nist_1228903	val
nist_1228905	train
nist_1228923	train
nist_1228966	train
nist_1228990	train
nist_1229000	train
nist_1229025	train
nist_1229071	train
nist_1229099	train
nist_1230943	train
nist_1231233	train
nist_1231294	train
nist_1231947	train
nist_1232018	train
nist_1232589	train
nist_1234008	train
nist_1234924	train
nist_1234949	train
nist_1235103	train
nist_1235122	train
nist_1235192	train
nist_1235748	train
nist_1235764	train
nist_1235777	train
nist_1235799	train
nist_1235830	train
nist_1235877	train
nist_1235898	train
nist_1235938	train
nist_1235971	train
nist_1236010	train
nist_1236093	train
nist_1236252	train
nist_1236279	train
nist_1236369	val
nist_1236382	test
nist_1236395	train
nist_1236406	train
nist_1236424	train
nist_1236445	train
nist_1236452	train
nist_1236458	train
nist_1236502	test
nist_1236515	test
nist_1236528	test
nist_1236535	test
nist_1236560	test
nist_1236565	train
nist_1236579	train
nist_1236597	train
nist_1236622	train
nist_1236629	train
nist_1236643	train
nist_1236656	train
nist_1236676	train
nist_1236791	train
nist_1236823	test
nist_1236881	train
nist_1236901	train
nist_1236922	train
nist_1236934	train
nist_1236947	train
nist_1236973	train
nist_1237126	train
nist_1237147	train
nist_1237156	train
nist_1237161	train
nist_1237180	train
nist_1237217	train
nist_1237233	train
nist_1237243	train
nist_1237283	val
nist_1237333	val
nist_1237370	val
nist_1237407	train
nist_1237433	train
nist_1237481	val
nist_1237513	val
nist_1237524	train
nist_1237543	train
nist_1237546	test
nist_1237566	test
nist_1237569	train
nist_1237582	train
nist_1237590	val
nist_1237610	train
nist_1237623	train
nist_1237659	train
nist_1237669	train
nist_1237680	train
nist_1237705	train
nist_1237725	train
nist_1237806	train
nist_1237835	train
nist_1237857	test
nist_1237874	train
nist_1237917	train
nist_1237934	train
nist_1237940	train
nist_1238018	train
nist_1238031	train
nist_1238034	train
nist_1238080	train
nist_1238084	val
nist_1238100	val
nist_1238116	train
nist_1238138	train
nist_1238328	train
nist_1238344	train
nist_1238374	train
nist_1238395	train
nist_1238419	train
nist_1238460	test
nist_1238479	test
nist_1238496	val
nist_1238520	val
nist_1238537	val
nist_1238582	val
nist_1238602	val
nist_1238671	train
nist_1238712	train
nist_1238742	train
nist_1238768	train
nist_1238775	train
nist_1238799	train
nist_1238863	train
nist_1238877	train
nist_1238929	train
nist_1238949	train
nist_1238975	train
nist_1238999	train
nist_1239045	test
nist_1239063	train
nist_1239082	train
nist_1239154	train
nist_1239195	val
nist_1239241	test
nist_1239263	train
nist_1239273	train
nist_1239277	train
nist_1239292	train
nist_1239295	train
nist_1239316	train
nist_1239327	train
nist_1239347	train
nist_1239357	train
nist_1239379	train
nist_1239396	train
nist_1239410	train
nist_1239437	train
nist_1239557	train
nist_1239593	train
nist_1239649	train
nist_1239710	train
nist_1239807	train
nist_1239816	train
nist_1239829	train
nist_1239842	train
nist_1239856	train
nist_1239866	train
nist_1239896	train
nist_1239913	train
nist_1239934	train
nist_1239951	train
nist_1239964	train
nist_1239973	train
nist_1239980	train
nist_1240024	train
nist_1240043	train
nist_1240058	val
nist_1240107	val
nist_1240157	train
nist_1240163	train
nist_1240178	train
nist_1240187	val
nist_1240233	test
nist_1240259	test
nist_1240297	train
nist_1240346	train
nist_1240364	train
nist_1240372	val
nist_1240418	train
nist_1240442	train
nist_1240455	train
nist_1240482	train
nist_1240492	train
nist_1240509	train
nist_1240577	train
nist_1240601	train
nist_1240614	train
nist_1240632	train
nist_1240642	train
nist_1240666	train
nist_1240681	train
nist_1240706	train
nist_1240732	train
nist_1240743	train
nist_1240762	train
nist_1240821	train
nist_1240851	train
nist_1240875	train
nist_1240901	train
nist_1240933	test
nist_1240959	train
nist_1240977	train
nist_1240991	train
nist_1241041	train
nist_1241070	train
nist_1241129	train
nist_1241148	train
nist_1241171	val
nist_1241208	val
nist_1241235	val
nist_1241261	val
nist_1241277	train
nist_1241294	train
nist_1241301	train
nist_1241345	train
nist_1241361	train
nist_1241381	train
nist_1241401	train
nist_1241426	train
nist_1241454	train
nist_1241482	train
nist_1241533	train
nist_1241565	train
nist_1241584	train
nist_1241633	train
nist_1241651	train
nist_1241670	train
nist_1241705	train
nist_1241736	val
nist_1241759	val
nist_1241790	val
nist_1241824	train
nist_1241844	train
nist_1241866	train
nist_1241884	train
nist_1241933	train
nist_1241950	test
nist_1241965	train
nist_1241989	test
nist_1242007	test
nist_1242041	test
nist_1242046	train
nist_1242068	train
nist_1242074	val
nist_1242096	val
nist_1242102	val
nist_1242110	train
nist_1242129	train
nist_1242136	train
nist_1242185	train
nist_1242192	train
nist_1242224	train
nist_1242272	train
nist_1242280	train
nist_1242326	train
nist_1242370	train
nist_1242379	train
nist_1242444	train
nist_1242476	train
nist_1242520	train
nist_1242528	train
nist_1242560	val
nist_1242575	val
nist_1242619	val
nist_1242627	val
nist_1242678	train
nist_1242721	train
nist_1242729	train
nist_1242778	train
nist_1242831	train
nist_1242839	train
nist_1242885	train
nist_1242938	train
nist_1242943	train
nist_1242990	train
nist_1243031	train
nist_1243056	train
nist_1243104	val
nist_1243129	val
nist_1243170	val
nist_1243177	val
nist_1243226	val
nist_1243260	val
nist_1243269	val
nist_1243329	train
nist_1243372	train
nist_1243381	train
nist_1243433	test
nist_1243467	test
nist_1243476	test
nist_1243526	train
nist_1243568	train
nist_1243577	train
nist_1243630	train
nist_1243669	train
nist_1243678	train
nist_1243737	train
nist_1243766	train
nist_1243774	train
nist_1243826	train
nist_1243869	train
nist_1243877	train
nist_1243929	train
nist_1243950	train
nist_1243956	train
nist_1244011	val
nist_1244053	val
nist_1244061	val
nist_1244111	train
nist_1244176	train
nist_1244179	train
nist_1244183	train
nist_1244199	train
nist_1244213	train
nist_1244235	train
nist_1244246	train
nist_1244251	train
nist_1244265	train
nist_1244300	train
nist_1244311	train
nist_1244320	train
nist_1244337	train
nist_1244349	train
nist_1244365	train
nist_1244386	train
nist_1244437	train
nist_1244537	test
nist_1244593	test
nist_1244632	train
nist_1244654	train
nist_1244663	train
nist_1244689	train
nist_1244733	train
nist_1244789	train
nist_1244809	val
nist_1244849	train
nist_1244870	train
nist_1244915	test
nist_1244961	train
nist_1245014	train
nist_1245074	val
nist_1245105	val
nist_1245110	train
nist_1245153	train
nist_1245192	train
nist_1245242	train
nist_1245265	train
nist_1245312	train
nist_1245325	train
nist_1245347	train
nist_1245362	train
nist_1245407	train
nist_1245449	train
nist_1245499	train
nist_1245510	train
nist_1245545	train
nist_1245562	test
nist_1245609	train
nist_1245634	train
nist_1245686	train
nist_1245726	test
nist_1245790	train
nist_1245830	train
nist_1245845	train
nist_1245926	train
nist_1245947	train
nist_1245962	train
nist_1245966	train
nist_1245985	train
nist_1246016	train
nist_1246088	train
nist_1246138	train
nist_1246168	train
nist_1246226	train
nist_1246255	train
nist_1246295	train
nist_1246350	train
nist_1246376	train
nist_1246398	train
nist_1246410	train
nist_1246451	train
nist_1246482	train
nist_1246503	train
nist_1246573	train
nist_1246590	train
nist_1246606	train
nist_1246614	train
nist_1246666	train
nist_1246686	train
nist_1246705	train
nist_1246718	train
nist_1246743	train
nist_1246764	train
nist_1246778	val
nist_1246809	train
nist_1246845	train
nist_1246899	train
nist_1246938	train
nist_1246980	train
nist_1247016	test
nist_1247034	test
nist_1247048	test
nist_1247071	train
nist_1247090	train
nist_1247109	train
nist_1247189	train
nist_1247198	train
nist_1247248	train
nist_1247287	train
nist_1247355	train
nist_1247393	test
nist_1247431	val
nist_1247455	train
nist_1247519	train
nist_1247547	val
nist_1247577	train
nist_1247633	train
nist_1247655	train
nist_1247683	val
nist_1247701	val
nist_1247719	val
nist_1247737	train
nist_1247776	train
nist_1247817	train
nist_1247856	train
nist_1247861	train
nist_1247901	train
nist_1247919	train
nist_1247927	train
nist_1247976	train
nist_1248026	train
nist_1248042	train
nist_1248050	train
nist_1248056	train
nist_1248096	train
nist_1248124	train
nist_1248142	train
nist_1248153	val
nist_1248176	val
nist_1248205	train
nist_1248244	train
nist_1248266	train
nist_1248279	train
nist_1248302	train
nist_1248343	train
nist_1248355	train
nist_1248376	train
nist_1248389	train
nist_1248425	train
nist_1248471	train
nist_1248490	train
nist_1248508	train
nist_1248527	train
nist_1248553	train
nist_1248574	train
nist_1248597	train
nist_1248650	train
nist_1248712	val
nist_1248727	val
nist_1248741	train
nist_1248761	train
nist_1248787	val
nist_1248799	train
nist_1248827	train
nist_1248847	test
nist_1248890	train
nist_1248912	train
nist_1248932	train
nist_1248946	train
nist_1248962	train
nist_1248978	train
nist_1249000	train
nist_1249019	train
nist_1249039	train
nist_1249056	train
nist_1249074	train
nist_1249125	train
nist_1249167	train
nist_1249187	train
nist_1249197	train
nist_1249224	train
nist_1249272	train
nist_1249280	train
nist_1249300	train
nist_1249310	val
nist_1249354	train
nist_1249389	train
nist_1249430	train
nist_1249463	train
nist_1249517	train
nist_1249540	train
nist_1249553	train
nist_1249596	train
nist_1249630	train
nist_1249666	train
nist_1249692	train
nist_1249764	test
nist_1249781	test
nist_1249797	test
nist_1249810	test
nist_1249815	train
nist_1249844	train
nist_1249898	train
nist_1249917	train
nist_1249936	train
nist_1249952	train
nist_1249962	train
nist_1249975	train
nist_1250020	train
nist_1250065	test
nist_1250078	train
nist_1250094	train
nist_1250141	train
nist_1250189	train
nist_1250204	train
nist_1250222	train
nist_1250269	train
nist_1250306	train
nist_1250326	train
nist_1250344	train
nist_1250349	train
nist_1250376	train
nist_1250395	train
nist_1250414	train
nist_1250431	train
nist_1250474	train
nist_1250515	train
nist_1250536	train
nist_1250549	train
nist_1250583	train
nist_1250673	train
nist_1250704	val
nist_1250737	train
nist_1250792	train
